species	S_1	S_2	S_3	EstPi_1	EstPi_2	EstPi_3	EstTheta_1	EstTheta_2	EstTheta_3	Nind	size	EstPi	EstTheta	subPi_min	subPi_mean	subPi_max	subPi_upper.CI	subPi_lower.CI	subPi_sd	subPi_se	subTheta_min	subTheta_mean	subTheta_max	subTheta_upper.CI	subTheta_lower.CI	subTheta_sd	subTheta_se	outPi	outTheta
Rattus_argentiventer	13	5	53	0.00658239409389301	0.00200471534567644	0.0249041024214813	0.00888195237001329	0.00341672712293201	0.0362259625008303	31	1140	0.0111637372870169	0.0161728627832879	0.000350877192982456	0.0110256896960785	0.0329947676208064	0.0113924917254214	0.0106588876667356	0.00591094815081501	0.000186920592877359	0.000424703592284553	0.01103093705795	0.0302030037960064	0.0114341441041346	0.0106277300117654	0.00649760839194462	0.000205472418623691	in	in
Rattus_baluensis	4	0	10	0.00297049441786284	0	0.0016048644338118	0.00259717589385541	0	0.00649307148189423	33	1140	0.00152511961722488	0.00303005903657153	0	0.00151298245614035	0.00543859649122807	0.00160719910284158	0.00141876580943912	0.00151828416705416	4.80123610326273e-05	0	0.00154413395070814	0.00602280060228008	0.00165624208141409	0.00143202582000218	0.00180660218558446	5.71297773228512e-05	in	in
Rattus_exulans	21	5	87	0.00588533757903748	0.000699693552612945	0.024454771243586	0.011631417824799	0.00277080677495538	0.0483287798927015	94	1139	0.0103342143383198	0.0208866549893547	0.000351185250219491	0.0113843336227033	0.0681656804733728	0.0122692945087748	0.0104993727366317	0.0142609841129811	0.000450971914724964	0.000436458863752093	0.0119679660791352	0.0624499599679741	0.0129088753789983	0.011027056779272	0.0151625826500313	0.000479482963846506	in	in
Rattus_fuscipes	9	0	63	0.0192807192807193	0	0.118648018648019	0.0152693340873746	0	0.107148931345315	7	858	0.045976245976246	0.0407851134335962	0.037147102526003	0.0440050066327927	0.0497668997668998	0.0442089443820537	0.0438010688835316	0.00328641982716308	0.000103925720013722	0.0306686478454682	0.0415275128381282	0.0485066247473614	0.0417985661358767	0.0412564595403797	0.00436797471368694	0.000138127488572726	in	in
Rattus_hoffmanni	4	0	5	0.0104868913857678	0	0.00977443609022556	0.00783162016642195	0	0.00982961992136307	5	800	0.00675	0.00588587933947356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rattus_leucopus	10	1	52	0.0117481203007519	0.000657894736842105	0.0663220551378446	0.0115310170631597	0.00115474711038282	0.0600369458128074	8	1140	0.0262426900584795	0.0242368284378783	0.0133729569093611	0.0264086536374953	0.035	0.0268233434554563	0.0259939638195343	0.00668265117570268	0.000211323985236225	0.0114115898959882	0.0252760992628	0.0311144888014664	0.0255798110391974	0.0249723874864026	0.00489426017160522	0.00015477009603719	in	in
Rattus_losea	20	1	96	0.019310712034045	8.22368421052632e-05	0.0896721328814139	0.0113099347823452	0.000565582442265708	0.0543112011097284	66	1140	0.0363550272525214	0.0220586704647783	0	0.0364436545757625	0.0546894803548796	0.0371661249474001	0.035721184204125	0.0116424789549287	0.000368167511081516	0	0.0346336386993964	0.0489668345198825	0.0352281738648083	0.0340391035339845	0.00958082631898603	0.000302972330344828	in	in
Rattus_nitidus	8	1	41	0.00329025549613785	0.000239234449760766	0.0217697477475531	0.0058957845219801	0.000737109505845525	0.0302926833126281	22	1139	0.00842137012797551	0.0122940308439141	0.00105913503971756	0.00837895537603816	0.0153643546971027	0.00855862897492125	0.00819928177715507	0.00289540744627528	9.15608228444149e-05	0.00130880535155967	0.00884904274519207	0.0173976078289236	0.00904581791938619	0.00865226757099795	0.00317099622952674	0.000100275705371106	in	in
Rattus_norvegicus	84	27	173	0.0088857202070954	0.00133193857723327	0.0235869146559861	0.0357590723960174	0.0114943054750851	0.0738097973148757	279	1140	0.0112681911467716	0.0403299916072639	0.00140474100087796	0.0114384124131774	0.0582674860989172	0.0120872102702871	0.0107896145560678	0.0104552597503489	0.000330624343397861	0.00168568920105356	0.0127140157952792	0.0636386594032976	0.0134550657507578	0.0119729658398006	0.0119418855774731	0.000377635579819301	in	in
Rattus_pyctoris	36	4	138	0.0257735103417033	0.00133946539763714	0.0956443683626906	0.0226036872060378	0.00251166425435893	0.0868780956025141	39	1139	0.0408710679459255	0.0372879301547783	0.000706090026478376	0.0405787143471672	0.0851038923031899	0.0419575352056838	0.0391998934886505	0.0222194479636737	0.000702640639167992	0.000847667149366018	0.0417866022065168	0.0745934224792197	0.0431247753607313	0.0404484290523023	0.0215644175839073	0.000681926759801324	in	in
Rattus_rattus	88	38	232	0.0145506716292318	0.00167440555003931	0.0322913389713436	0.0338467567938059	0.0146160631601382	0.089246716113693	610	1140	0.0161721387168716	0.0459011526938579	0	0.0161072916182278	0.0742171495463857	0.0168667632508042	0.0153478199856513	0.0122387475615019	0.000387023180021777	0	0.0172141501730043	0.0754067701514878	0.018009831149308	0.0164184691967006	0.012822254565894	0.000405475291667185	in	in
Rattus_sordidus	2	1	4	0.00355555555555556	0.00178571428571429	0.00892857142857143	0.00426666666666668	0.00214285714285715	0.0085714285714286	5	673	0.00475482912332838	0.00499257057949482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rattus_tanezumi	96	20	282	0.0146713899488778	0.000668980940491259	0.0795098164471039	0.0385759010198322	0.0080373669582481	0.113350292529184	448	1140	0.0316167291121577	0.0533166117098711	0.00304093567251462	0.0319512412455762	0.107996406109614	0.0331870150237832	0.0307154674673692	0.0199142702187452	0.000629744518312946	0.00355568724767589	0.0329746013491649	0.10787453219646	0.0342149262502713	0.0317342764480584	0.0199876107385205	0.00063206374918565	in	in
Rattus_tiomanicus	18	9	92	0.0140285162266374	0.00460669438271439	0.0710857278681311	0.0129851371829204	0.00649338680027994	0.0664924477433868	26	1140	0.0299069794924943	0.0286343929716866	0.0039356605065024	0.0299356789973561	0.0445754004230885	0.0303166680900762	0.0295546899046361	0.00613957010305719	0.000194150253799354	0.00399011970359111	0.0289148126604863	0.0394722415116409	0.0292397973621502	0.0285898279588225	0.00523706950254486	0.000165610678926467	in	in
Rattus_tunneyi	3	1	28	0.00625	0.00178571428571429	0.0582959641255605	0.00642857142857145	0.00214285714285715	0.0602690582959643	5	671	0.0220566318926975	0.0228912071535023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rattus_villosissimus	2	0	1	0.00228070175438597	0	0.000879507475813545	0.00268006700167505	0	0.00134414624311126	6	1139	0.00105355575065847	0.00134187161270603	0.000351185250219491	0.001028797190518	0.00122914837576822	0.00104987777999579	0.00100771660104021	0.000339709874601994	1.07425694739249e-05	0.00047594494903423	0.00132467162971731	0.00160592407547844	0.00135106574742166	0.00129827751201296	0.000425336417893886	1.34503185236188e-05	in	in
Reithrodontomys_bakeri	6	7	33	0.00954907161803713	0.00954907161803714	0.049867374005305	0.00764493523040982	0.00891909110214479	0.0420784188715332	5	1131	0.0229885057471264	0.019541898254682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Reithrodontomys_creper	4	5	20	0.00333333333333333	0.00533333333333333	0.0165714285714286	0.00421933510310999	0.00527416887888749	0.0210966755155499	8	1125	0.00841269841269841	0.0101967264991825	0.00355555555555556	0.00843967735665695	0.0127111111111111	0.00857952252435254	0.00829983218896135	0.0022535795041035	7.12644412123984e-05	0.00401830561446593	0.00870340212265498	0.0120549168433978	0.00884762225812473	0.00855918198718523	0.00232408131599601	7.34939042598891e-05	in	in
Reithrodontomys_fulvescens	38	7	149	0.0203767445776192	0.00363269940050699	0.0870331831542223	0.0277238053291894	0.00510609612474618	0.108985355190234	23	1127	0.0369698266358552	0.0472165397424046	0.00532386867790594	0.0372880785936355	0.0766932860100562	0.0384769663914869	0.0360991907957841	0.0191587111522409	0.000605851642743502	0.00534838805526671	0.0393464911238893	0.0718285383278633	0.0405272246931843	0.0381657575545943	0.0190273072385461	0.000601696286136145	in	in
Reithrodontomys_megalotis	22	4	82	0.00685245834860348	0.000530916702908471	0.0320247037691399	0.0119876887419826	0.00217899368423262	0.0448323892336803	84	1127	0.013119266133803	0.0196365038685643	0	0.0132536596198712	0.0234545992309967	0.0134656809417545	0.0130416382979879	0.0034166851332986	0.000108045070688596	0	0.0130398414481909	0.022843256379101	0.0132410526523094	0.0128386302440724	0.00324248204689109	0.000102536285403807	in	in
Reithrodontomys_mexicanus	65	15	269	0.037319188059777	0.00683316291301772	0.240877682720291	0.0412250529458855	0.00951347375674282	0.170630001949027	38	1131	0.0950100112310285	0.0737854030037051	0.0137931034482759	0.0950636325800727	0.13209549071618	0.0960990783516646	0.0940281868084809	0.0166860207393751	0.000527658306212323	0.0123076923076923	0.0895072924292686	0.121216463087008	0.0903961531025563	0.0886184317559809	0.0143238284763984	0.000452959227989983	in	in
Reithrodontomys_microdon	25	3	125	0.0199612942318513	0.00230008718072379	0.107278662981581	0.0214945658604819	0.00257934790325783	0.107534466813855	13	1131	0.0431800147980519	0.0438572938530825	0.0111405835543767	0.0441576775714707	0.0676392572944297	0.0451344770055453	0.0431808781373961	0.0157409456509928	0.000497772407820592	0.0110344827586207	0.0453606327001361	0.0615384615384617	0.0463606387817698	0.0443606266185023	0.0161149165658272	0.000509598406515928	in	in
Reithrodontomys_raviventris	5	2	17	0.00538362346872985	0.00225660863958736	0.0213010101010101	0.0066057989477906	0.00264731743752278	0.0225469649490483	11	1127	0.00963674007152268	0.0105896016345246	0.00347394540942928	0.00905486836011781	0.0141082519964508	0.00923480322735448	0.00887493349288114	0.00289961773838907	9.16939639713572e-05	0.00357320099255581	0.00962599025507057	0.0140702446303896	0.00977887433805295	0.00947310617208819	0.00246369925818748	7.79090112553968e-05	in	in
Reithrodontomys_sumichrasti	65	17	249	0.0206910455251614	0.00190801052097307	0.116124897120432	0.0283410513945125	0.00742879538898777	0.108856905347326	245	1132	0.046218746810354	0.0481854606939043	0.00443655723158829	0.0461881812416336	0.0979664014146773	0.0469495651985839	0.0454267972846833	0.0122695643218169	0.000387997691548806	0.00425909494232477	0.0452065217595492	0.0965991701833402	0.0459626825152336	0.0444503610038648	0.0121853933811074	0.000385335972694395	in	in
Rhabdomys_pumilio	229	73	39	0.188836680605256	0.0405395842547545	0.0122924103678411	0.146645038026805	0.0466495381021967	0.024988116683527	35	1139	0.0806161581880737	0.0727513867820312	0.00896309314586995	0.0811321767056375	0.116344463971881	0.0823404267984259	0.0799239266128492	0.0194707310220829	0.000615718577382803	0.0101230228471002	0.0789135502894461	0.110579628587507	0.0800014623256265	0.0778256382532656	0.0175315050738145	0.000554394868440522	in	in
Rhinoceros_unicornis	0	0	0	0	0	0	0	0	0	5	1134	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rhinolophus_affinis	33	5	196	0.0163498173902313	0.00134424224413468	0.0868602404582747	0.0158844914523696	0.00240676450852768	0.0943530902819705	162	1137	0.0348514333642135	0.0375464555114073	0.00411522633744856	0.0337777174456125	0.0742627345844504	0.0348011591443527	0.0327542757468723	0.0164925772833726	0.000521541087018098	0.00479459518361123	0.0345330434426636	0.071334956000749	0.0355831088528357	0.0334829780324914	0.0169216135625296	0.000535108405427895	in	in
Rhinolophus_alcyone	11	1	60	0.00598409988445686	0.000293169158604515	0.0336282270164002	0.00894475019834094	0.000813159108940086	0.0487918803929924	18	1137	0.0133018320198205	0.019516129785518	0.00276134122287968	0.0125192099579477	0.0238053356786866	0.0128397047184191	0.0121987151974763	0.00516471491487659	0.000163322625964527	0.00236686390532547	0.0136354368665351	0.0246575342465756	0.01396929554366	0.0133015781894101	0.00538007200701877	0.000170132815178927	in	in
Rhinolophus_arcuatus	9	8	92	0.00397801363966194	0.00137820502668289	0.0603635397735307	0.00544420527581641	0.0048390503690117	0.0556695442449979	52	1137	0.0219065861466252	0.0219804154331729	0.00105820105820106	0.0218879434361948	0.036790780141844	0.0223746825585353	0.0214012043138542	0.00784371264325469	0.000248039972645446	0.00140586558362949	0.0226010545585216	0.0382878460632244	0.0230696388212716	0.0221324702957716	0.00755115037494469	0.000238788341392597	in	in
Rhinolophus_blasii	19	4	99	0.0195771043771044	0.00322424242424242	0.107973063973064	0.0176042767950643	0.00370533125922113	0.0917343299888704	12	1125	0.0435914702581369	0.0376774368700945	0.0189752755436402	0.042313738935525	0.054637037037037	0.0426610851382975	0.0419663927327525	0.00559742103567102	0.00017700599495659	0.0204342273307793	0.0413155352165806	0.0539056650861001	0.0416631212204232	0.0409679492127381	0.0056012853864057	0.000177128196456584	in	in
Rhinolophus_capensis	3	1	32	0.00234833659491194	0.00130463144161774	0.0274494455316373	0.00344728526285548	0.00114909508761849	0.0367710428037918	7	1095	0.010367471189389	0.013789141051422	0.00292237442922374	0.010129802130898	0.0139421613394216	0.0103774967927349	0.00988210746906109	0.00399155453413012	0.000126224037326235	0.00306950230212674	0.011924885932534	0.0165650523409641	0.0122326096918549	0.0116171621732132	0.00495891254848778	0.000156814583708115	in	in
Rhinolophus_celebensis	4	1	25	0.00618921308576481	0.00106382978723404	0.0280141843971631	0.00478726587277838	0.00119853778390363	0.0299634445975908	6	1129	0.0117508119279598	0.0119796346211439	0.0102745792736935	0.011770316390161	0.0130910165484634	0.0118359353230957	0.0117046974572262	0.00105743719843585	3.34391002964474e-05	0.0101747401017475	0.0118992999184375	0.0128290201282903	0.0119510092399021	0.0118475905969729	0.000833286333335287	2.6350827564298e-05	in	in
Rhinolophus_clivosus	43	7	195	0.0118269367591319	0.00155371512468142	0.0968292953883492	0.025005286585886	0.00407133348735882	0.113420893512947	55	1137	0.0367366490907208	0.0474968693185986	0.00396039603960396	0.0363153765880254	0.0649323927101705	0.037013579647553	0.0356171735284978	0.0112514156233035	0.00035580100270842	0.00216278566794032	0.0373027553786402	0.0647566300990523	0.038004152485594	0.0366013582716864	0.0113028871180533	0.000357428674288247	in	in
Rhinolophus_darlingi	22	8	157	0.0208871949306732	0.00899903381642512	0.130296893156847	0.0161943236694617	0.00588917480555383	0.11571773400676	24	1125	0.0533943739679819	0.0459044965353236	0.00144404332129964	0.0504911173945483	0.0825268817204301	0.051479006688579	0.0495032281005177	0.0159196567320562	0.000503423748413305	0.00176528998565703	0.0479831464108632	0.0803263754109408	0.0488877324833147	0.0470785603384116	0.0145772404307285	0.000460972817609961	in	in
Rhinolophus_denti	7	0	27	0.00545043192102016	0	0.020449247721975	0.00618411392155141	0	0.0238596948946775	13	1122	0.00863322654766505	0.0100134631611429	0.000900900900900901	0.00763215913904404	0.0148247177658942	0.00780882850377079	0.00745548977431728	0.00284699475792992	9.00298792161827e-05	0.000872410032715381	0.00783468169659029	0.0144657022865144	0.00801270588334387	0.0076566575098367	0.00286882746907529	9.07202901633418e-05	in	in
Rhinolophus_euryale	7	0	12	0.00540039542800067	0	0.0106290417401529	0.00559106792453688	0	0.00958635873813837	26	1134	0.00534314572271784	0.00505906311651776	0.0020870076425632	0.00564854850449666	0.00913447139862234	0.00573033504301984	0.00556676196597349	0.00131797522906616	4.16780362353121e-05	0.00218579234972679	0.00564800458663781	0.00884792626728114	0.00571988264309162	0.00557612653018399	0.00115830183829951	3.66287202698651e-05	in	in
Rhinolophus_ferrumequinum	37	14	128	0.0104609061478721	0.00441823672662764	0.0836610610188438	0.0191208766041777	0.00723492628266184	0.0661548929634625	104	1134	0.0328467346311145	0.0308356536772864	0.00377358490566038	0.032769717812311	0.0513815402704292	0.0332613284979303	0.0322781071266917	0.00792221700160184	0.000250522498431716	0.00474008532153582	0.0318233303195553	0.0492339924053947	0.0322642160085883	0.0313824446305224	0.00710479288508515	0.00022467327820628	in	in
Rhinolophus_fumigatus	25	5	159	0.0134651797487308	0.00169370698627256	0.108608246823661	0.0164397895866367	0.00328795791732734	0.104559084040822	35	1137	0.0412557111862214	0.041428536847119	0.00145719489981785	0.0415448602495864	0.0726775956284153	0.0421257142230172	0.0409640062761557	0.00936035639250691	0.000296000459112389	0.00131147540983607	0.0414949743045718	0.0693232728130167	0.0421426157780114	0.0408473328311322	0.0104366248373189	0.000330035055706119	in	in
Rhinolophus_hildebrandtii	22	6	110	0.0205060091897704	0.00489350024136859	0.101757728041455	0.0169953825623218	0.0046353281396532	0.0849918091592788	21	1137	0.042385745824198	0.0355384481141734	0.00200913242009132	0.0423727634250317	0.0677321156773212	0.0434472304405595	0.041298296409504	0.0173148410054416	0.000547543349008754	0.00219178082191782	0.0411498082262258	0.0658183413777981	0.0421081413622063	0.0401914750902453	0.0154433646077063	0.000488362068967846	in	in
